person_party_id,start_dt,end_dt,next_start_dt,program_start_date,program_end_date,program_exit_code,cms_user_ext_id,final_term,credential,term_length,prior_cum_credits_not_completed,full_part_time,term_attempted_credits,on_campus,delta_unmet_need,unmet_need,prior_term_earned_credits,prior_total_credit_hours,high_school_gpa,term_start_month,prior_term_start_month,prior_full_part_time,primary_major,prior_term_fraction_completed_credits,transfer,prior_term_gpa,admitted_zip_code,prior_cumulative_gpa,time_at_institution,prediction,outcome
1061474,8/28/13,12/13/13,1/3/14,5/9/13,5/15/14,1,232961,FALSE,BS,107,-0.5,Full-time,16,FALSE,0,0,15.75,94.5,3.17,Aug,Jan,Full-time,MRKT,1.01,FALSE,2.974,46962,2.931,2.99,0.998081873,1
1061474,1/3/14,1/23/14,1/29/14,5/9/13,5/15/14,1,232961,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,16.25,110.75,3.17,Jan,Aug,Full-time,MRKT,1.01,FALSE,3.188,46962,2.968,3.34,0.998081856,1
1061475,1/3/14,1/23/14,1/29/14,3/13/12,5/14/15,1,232962,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,14.25,110.75,3.33,Jan,Aug,Full-time,ACCT,1.01,FALSE,2.779,46962,2.997,3.34,0.998081877,1
1061475,8/27/14,12/12/14,1/29/15,3/13/12,5/14/15,1,232962,FALSE,BS,107,-0.75,Full-time,13,FALSE,7134,7134,14,127.75,3.33,Aug,Jan,Full-time,ACCT,1,FALSE,3.179,46962,3.01,3.98,0.982299378,1
1061481,1/3/14,1/23/14,1/29/14,9/1/10,5/15/14,1,234333,FALSE,BA,20,-0.5,Full-time,4,FALSE,,,16,154,3.873,Jan,Aug,Full-time,COMM,1,TRUE,3.563,46580,3.735,3.34,0.982299764,1
1061489,8/28/13,12/13/13,1/3/14,1/31/12,5/15/14,1,262795,FALSE,BS,107,0,Full-time,14.5,FALSE,0,0,14,107,,Aug,Jan,Full-time,BIOCH,1,TRUE,3.007,46501,3.385,1.99,0.996606759,1
1061496,1/29/14,5/15/14,1/4/16,5/16/13,5/15/14,1,270965,FALSE,BA,106,5,Full-time,13,FALSE,,0,3,125,3.805,Jan,Jan,Full-time,PCST,1,FALSE,3.3,91711,3.033,3.41,0.923272552,1
1061500,1/29/14,5/15/14,5/20/14,3/13/13,5/14/15,1,271565,FALSE,BS,106,-0.25,Full-time,16,FALSE,,3704,4,81.75,3.478,Jan,Jan,Full-time,EXFT,1,FALSE,2.3,46787,3.153,2.41,0.970738548,1
1061500,5/20/14,7/1/14,7/3/14,3/13/13,5/14/15,1,271565,FALSE,BS,42,-0.5,Part-time,1,FALSE,,,16.25,98,3.478,May,Jan,Full-time,EXFT,1.01,FALSE,3.056,46787,3.137,2.72,0.992606542,1
1061500,7/3/14,8/14/14,8/27/14,3/13/13,5/14/15,1,271565,FALSE,BS,42,-0.5,Part-time,3,FALSE,,,1,99,3.478,Jul,May,Part-time,EXFT,1,FALSE,4,46787,3.146,2.84,0.934987863,1
1061506,8/28/13,12/13/13,1/3/14,2/23/11,,,273230,FALSE,BS,107,12.25,Full-time,18,TRUE,,69,6,95.25,2.825,Aug,Jul,Full-time,MGMT,1,FALSE,4,46307,2.266,2.99,0.923272535,1
1061511,1/29/14,5/15/14,,3/28/12,5/15/14,1,274606,TRUE,BS,106,-1,Full-time,15,FALSE,,0,3,124,2.77,Jan,Jan,Full-time,EDEHA,1,FALSE,4,46975,3.05,3.41,0.970601109,1
1061514,1/29/14,5/15/14,,4/12/12,5/15/14,1,274883,TRUE,BS,106,-1,Full-time,15,FALSE,,0,3,123,4.21,Jan,Jan,Full-time,MATH,1,FALSE,4,46350,3.903,3.41,0.928353032,1
1061515,8/28/13,12/13/13,1/3/14,3/28/12,5/15/14,1,274924,FALSE,BS,107,-0.75,Full-time,13,TRUE,,0,3,100.75,3.585,Aug,Jul,Full-time,ENVSC,1,FALSE,4,46217,2.925,2.99,0.996606762,1
1061515,1/3/14,1/23/14,1/29/14,3/28/12,5/15/14,1,274924,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,13,113.75,3.585,Jan,Aug,Full-time,ENVSC,1,FALSE,3.208,46217,2.958,3.34,0.998081856,1
1061517,8/28/13,12/13/13,1/3/14,4/8/13,5/15/14,1,275060,FALSE,BA,107,-1,Full-time,15.5,FALSE,2375,2375,12.5,111.5,3.8,Aug,Jan,Full-time,ART,1,FALSE,3.184,46950,3.129,2.99,0.995393596,1
1061517,1/29/14,5/15/14,,4/8/13,5/15/14,1,275060,TRUE,BA,106,-1,Full-time,15,FALSE,,2375,3,130,3.8,Jan,Jan,Full-time,ART,1,FALSE,3.3,46950,3.146,3.41,0.965262141,1
1061522,5/20/14,7/1/14,,11/15/11,7/3/14,1,275693,TRUE,BS,42,3.25,Part-time,3,FALSE,,,3,134.25,3.244,May,Jan,Full-time,SOC,1,TRUE,1.7,46202,2.269,3.37,0.846019459,1
1061525,1/3/14,1/23/14,1/29/14,9/5/11,5/15/14,1,277110,FALSE,BA,20,-0.75,Full-time,3,FALSE,,,15.75,121.75,3.975,Jan,Aug,Full-time,REL,1.01,FALSE,3.671,45331,3.424,3.34,0.992762953,1
1061526,8/28/13,12/13/13,1/3/14,4/8/13,5/15/14,1,277148,FALSE,BA,107,-0.75,Full-time,15,FALSE,,165,3,141.75,3.267,Aug,Jul,Full-time,PCST,1,TRUE,3,46808,2.836,2.99,0.983947486,1
1061526,1/3/14,1/23/14,1/29/14,4/8/13,5/15/14,1,277148,FALSE,BA,20,-0.75,Full-time,3,FALSE,,,15,156.75,3.267,Jan,Aug,Full-time,PCST,1,TRUE,2.533,46808,2.802,3.34,0.982299388,1
1061528,1/29/14,5/15/14,,9/1/10,5/15/14,1,278112,TRUE,BS,106,-0.75,Full-time,13.5,TRUE,,2000,3,116.25,3.3,Jan,Jan,Full-time,BIOL,1,FALSE,3.7,46816,3.004,3.41,0.923272548,1
1061529,1/3/14,1/23/14,1/29/14,2/7/12,5/15/14,1,278410,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,15.75,115.25,3.45,Jan,Aug,Full-time,ENG,1.01,FALSE,3.361,46703,3.149,3.34,0.998081846,1
1061531,1/3/14,1/23/14,1/29/14,11/10/11,5/15/14,1,279042,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,13.25,132.75,4.292,Jan,Aug,Full-time,ACCT,1.01,FALSE,2.538,60438,3.459,3.34,0.992606555,1
1061532,8/28/13,12/13/13,1/3/14,11/11/10,5/15/14,1,279382,FALSE,BS,107,-0.75,Full-time,15.5,FALSE,,0,3,100.25,3.259,Aug,May,Full-time,SOC,1,FALSE,2.7,46710,2.504,2.99,0.99260657,1
1061535,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,279447,FALSE,BA,107,-1,Full-time,18.5,FALSE,0,0,20.25,151,4.273,Aug,Jan,Full-time,BIOCH,1.01,FALSE,4,22853,3.959,2.99,0.982568916,1
1061535,1/3/14,1/23/14,1/29/14,9/1/10,5/15/14,1,279447,FALSE,BA,20,-1,Full-time,3,FALSE,,,18.5,169.5,4.273,Jan,Aug,Full-time,BIOCH,1,FALSE,4,22853,3.964,3.34,0.982299348,1
1061536,8/28/13,12/13/13,1/3/14,3/28/13,5/14/15,1,279503,FALSE,BA,107,-0.25,Full-time,15.5,TRUE,9501,11501,16.25,96.25,3.98,Aug,Jan,Full-time,SOC,1.01,TRUE,3.869,45331,3.94,0.99,0.744364096,1
1061536,8/27/14,12/12/14,1/6/15,3/28/13,5/14/15,1,279503,FALSE,BA,107,-0.25,Full-time,15.5,TRUE,,0,3,114.75,3.98,Aug,Jan,Full-time,SOC,1,TRUE,4,45331,3.961,1.99,0.986412206,1
1061537,8/27/14,12/12/14,1/6/15,8/27/14,,,279548,FALSE,BA,107,,Full-time,13,TRUE,,0,,,3.647,Aug,Unknown,Unknown,POSC,,FALSE,,49519,,0,0.993426635,1
1061537,1/6/15,1/26/15,1/29/15,8/27/14,,,279548,FALSE,BA,20,-0.25,Full-time,3.5,FALSE,,,13.25,28.25,3.647,Jan,Aug,Full-time,POSC,1.01,FALSE,3.769,49519,3.769,0.36,0.983117869,1
1061537,1/29/15,5/14/15,8/26/15,8/27/14,,,279548,FALSE,BA,105,-0.25,Full-time,17,TRUE,,0,3.5,31.75,3.647,Jan,Jan,Full-time,POSC,1,FALSE,3.743,49519,3.764,0.42,0.952921392,1
1061546,1/3/14,1/23/14,1/29/14,9/1/10,12/12/14,1,279868,FALSE,BS,20,4.25,Full-time,3,FALSE,,,14,119.75,3.41,Jan,Aug,Full-time,BIOCH,0.93,FALSE,2.45,46706,2.6,3.34,0.996606774,1
1061555,8/28/13,12/13/13,1/29/14,3/30/12,5/15/14,1,300669,FALSE,BS,107,-0.75,Full-time,15,FALSE,-1315,0,14.5,111.75,3.216,Aug,Jan,Full-time,EDEMN,1,FALSE,3.793,46733,3.594,2.99,0.998081883,1
1061560,8/28/13,12/13/13,,4/26/12,12/13/13,1,301590,TRUE,BS,107,-0.25,Full-time,15.5,TRUE,,19871,9,112.75,3.129,Aug,May,Full-time,SPMT,1,TRUE,4,46947,2.633,1.99,0.743211617,1
1061562,8/28/13,12/13/13,1/3/14,2/25/13,5/14/15,1,301747,FALSE,BS,107,-0.5,Full-time,14.5,TRUE,0,0,16.25,64,3.766,Aug,Jan,Full-time,EDEMN,1.01,FALSE,3.194,46746,3.565,1.99,0.997638963,1
1061562,1/3/14,1/23/14,1/29/14,2/25/13,5/14/15,1,301747,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,14.75,78.75,3.766,Jan,Aug,Full-time,EDEMN,1.01,FALSE,3.876,46746,3.623,2.34,0.996816585,1
1061562,1/29/14,5/15/14,8/27/14,2/25/13,5/14/15,1,301747,FALSE,BS,106,-0.75,Full-time,13,TRUE,,0,3,81.75,3.766,Jan,Jan,Full-time,EDEMN,1,FALSE,3.7,46746,3.626,2.41,0.982299373,1
1061563,1/3/14,1/23/14,1/29/14,9/1/10,5/15/14,1,301811,FALSE,BS,20,-1,Full-time,3,FALSE,,,15.5,119.5,3.568,Jan,Aug,Full-time,ATRN,1.03,FALSE,3.507,46360,2.85,3.34,0.997638937,1
1061564,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,301812,FALSE,BS,107,-0.75,Full-time,17.5,FALSE,,0,6,115.75,3.87,Aug,Jul,Full-time,ACCT,1,FALSE,4,46703,3.86,2.99,0.996606737,1
1061564,1/3/14,1/23/14,1/29/14,9/1/10,5/15/14,1,301812,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,17.5,133.25,3.87,Jan,Aug,Full-time,ACCT,1,FALSE,3.617,46703,3.827,3.34,0.989292366,1
1061568,1/29/14,5/15/14,5/20/14,8/31/11,8/14/14,1,302030,FALSE,BA,106,-0.5,Part-time,11.5,TRUE,,1054,4,113.5,3.837,Jan,Jan,Full-time,PSYC,1,TRUE,4,46816,3.224,2.41,0.915754222,1
1061569,1/3/14,1/23/14,1/29/14,9/1/10,5/15/14,1,302039,FALSE,BS,20,-1,Full-time,3,FALSE,,,15.5,113.5,4.008,Jan,Aug,Full-time,CHEM,1,FALSE,3.413,46760,3.423,3.34,0.998081867,1
1061570,1/3/14,1/23/14,1/29/14,4/9/12,12/12/14,1,302041,FALSE,BS,20,13.5,Full-time,3,FALSE,,,12.25,92.5,2.595,Jan,Aug,Full-time,PSYC,1.02,FALSE,2.727,46804,2.11,3.34,0.930375547,1
1061571,8/28/13,12/13/13,1/3/14,9/1/10,7/3/14,1,302046,FALSE,BS,107,-0.25,Full-time,12.5,FALSE,1828,1828,12,95.25,2.801,Aug,Jan,Full-time,COMM,1,FALSE,2.6,47920,2.373,2.99,0.997638913,1
1061571,5/20/14,7/1/14,,9/1/10,7/3/14,1,302046,TRUE,BS,42,-0.25,Part-time,3,FALSE,,,16.5,127.25,2.801,May,Jan,Full-time,COMM,1,FALSE,1.813,47920,2.3,3.71,0.970601126,1
1061572,1/29/14,5/15/14,,9/1/10,5/15/14,1,302048,TRUE,BA,106,-0.75,Full-time,12,FALSE,,0,3,123.75,3.619,Jan,Jan,Full-time,HIST,1,FALSE,4,46065,3.731,3.41,0.92719469,1
1061576,8/28/13,12/13/13,5/20/14,11/8/11,5/14/15,1,302315,FALSE,BA,107,-0.25,Full-time,15.5,TRUE,0,0,16.5,76.25,4,Aug,Jan,Full-time,ENG,1,FALSE,3.83,46805,3.959,1.99,0.996606754,1
1061580,8/28/13,12/13/13,1/3/14,4/12/12,12/2/13,2,302496,FALSE,BA,107,-6.5,Full-time,15,FALSE,0,0,16.5,111.5,3.431,Aug,Jan,Full-time,HIST,1,FALSE,2.994,46814,3.059,2.99,0.997638966,1
1061580,1/3/14,1/23/14,1/29/14,12/2/13,5/15/14,1,302496,FALSE,BA,20,-6.75,Full-time,3,FALSE,,,15.25,126.75,3.431,Jan,Aug,Full-time,HIST,1.01,FALSE,2.78,46814,3.024,3.34,0.996816584,1
1061580,1/29/14,5/15/14,,12/2/13,5/15/14,1,302496,TRUE,BA,106,-6.75,Full-time,13,FALSE,,0,3,129.75,3.431,Jan,Jan,Full-time,HIST,1,FALSE,3.3,46814,3.031,3.41,0.926871831,1
1061586,1/29/15,5/14/15,,8/31/11,5/14/15,1,302910,TRUE,BS,105,-0.5,Full-time,13,FALSE,,96,4,119.5,3.542,Jan,Jan,Full-time,SOWK,1,FALSE,4,46062,3.001,3.41,0.9831179,1
1061593,8/28/13,12/13/13,1/3/14,11/10/10,5/15/14,1,303215,FALSE,BA,107,-0.75,Full-time,17,FALSE,3514,3514,15.25,115.25,3.7,Aug,Jan,Full-time,ACCT,1.01,FALSE,2.873,45248,3.228,2.99,0.99660677,1
1061593,1/29/14,5/15/14,,11/10/10,5/15/14,1,303215,TRUE,BA,106,-0.75,Full-time,15.5,FALSE,,3514,3,135.25,3.7,Jan,Jan,Full-time,ACCT,1,FALSE,4,45248,3.314,3.41,0.968995734,1
1061595,8/28/13,12/13/13,1/29/14,3/28/13,7/8/14,1,303330,FALSE,BS,107,-0.25,Full-time,14.5,FALSE,,0,3,95.25,3.852,Aug,Jul,Full-time,ENVSC,1,TRUE,4,45459,3.5,0.99,0.992762971,1
1061595,1/29/14,5/15/14,6/2/14,3/28/13,7/8/14,1,303330,FALSE,BS,106,-0.25,Full-time,18.5,FALSE,0,0,14.5,109.75,3.852,Jan,Aug,Full-time,ENVSC,1,TRUE,3.517,45459,3.505,1.41,0.972156821,1
1061598,1/29/14,5/15/14,,3/29/12,5/15/14,1,303624,TRUE,BA,106,-0.75,Full-time,15,TRUE,,0,3,116.75,3.194,Jan,Jan,Full-time,MRKT,1,FALSE,2.3,46804,2.779,3.41,0.927194698,1
1061599,1/3/14,1/23/14,1/29/14,4/26/12,8/11/14,1,303629,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,15,109.5,2.972,Jan,Aug,Full-time,HIST,1,FALSE,2.08,46773,2.259,3.34,0.996606765,1
1061601,8/28/13,12/13/13,1/3/14,4/6/11,5/15/14,1,303789,FALSE,BS,107,-0.75,Full-time,15,FALSE,3340,3340,15.75,108.75,3.96,Aug,Jan,Full-time,COMM,1.01,FALSE,3.826,46573,3.821,2.99,0.998081857,1
1061606,8/28/13,12/13/13,1/3/14,9/1/10,8/5/14,1,304033,FALSE,BS,107,2,Full-time,15.5,TRUE,357,4569,16.25,90.5,3.095,Aug,Jan,Full-time,SOWK,1.01,FALSE,3.044,46914,2.618,2.99,0.997638945,1
1061609,7/3/14,8/14/14,,4/12/13,8/29/14,4,304175,TRUE,BA,42,14.5,Part-time,3,FALSE,,,7.25,62,1.915,Jul,Jan,Full-time,SOWK,0.6,FALSE,1.4,46390,1.834,2.84,0.743211617,0
1061610,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,304176,FALSE,BA,107,-0.75,Full-time,14,FALSE,,2823,3,131.75,3.338,Aug,Jul,Full-time,FIN,1,FALSE,3,46390,3.36,2.99,0.992606504,1
1061612,8/28/13,12/13/13,1/3/14,2/21/13,5/14/15,1,304222,FALSE,BS,107,-0.5,Full-time,15,FALSE,113,2147,15.75,72.5,3.394,Aug,Jan,Full-time,EDEMN,1.01,FALSE,3.342,46910,3.585,1.99,0.997638943,1
1061614,8/27/14,12/12/14,1/29/15,2/19/13,5/14/15,1,304227,FALSE,BS,107,-0.75,Full-time,15,FALSE,0,0,14.75,99.75,3.5,Aug,Jan,Full-time,EDEMN,1.01,FALSE,3.097,46539,3.306,2.99,0.998081869,1
1061614,1/29/15,5/14/15,,2/19/13,5/14/15,1,304227,TRUE,BS,105,-0.75,Full-time,15,FALSE,0,0,15,114.75,3.5,Jan,Aug,Full-time,EDEMN,1,FALSE,3.24,46539,3.297,3.41,0.982299384,1
1061615,1/3/14,1/23/14,1/29/14,8/31/11,5/15/14,1,304265,FALSE,BA,20,-0.5,Full-time,3,FALSE,,,15.25,106,3.97,Jan,Jan,Full-time,HIST,1.01,FALSE,3.34,46510,3.392,3.34,0.997638954,1
1061617,8/28/13,12/13/13,1/3/14,4/25/12,2/10/14,2,304328,FALSE,BA,107,-0.75,Full-time,15,FALSE,0,0,14.25,96.75,3.256,Aug,Jan,Full-time,EDEMN,1.01,FALSE,2.764,46303,3.02,2.99,0.998081866,1
1061624,1/29/15,5/14/15,,2/14/14,5/14/15,1,304538,TRUE,BS,105,-0.75,Full-time,15,FALSE,,6868,3,135.75,3.776,Jan,Jan,Full-time,MATH,1,FALSE,4,46994,3.059,4.41,0.925351161,1
1061625,1/29/14,5/15/14,7/3/14,11/8/11,5/14/15,1,304597,FALSE,BA,106,-0.25,Full-time,15.5,TRUE,,6602,3,92.75,3.214,Jan,Jan,Full-time,ENG,1,FALSE,3,46761,2.449,2.41,0.908450381,1
1061625,7/3/14,8/14/14,8/27/14,11/8/11,5/14/15,1,304597,FALSE,BA,42,-0.5,Part-time,3,FALSE,,,15.75,108.5,3.214,Jul,Jan,Full-time,ENG,1.01,FALSE,2.452,46761,2.449,2.84,0.983947512,1
1061628,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,304900,FALSE,BS,107,-0.5,Full-time,18,TRUE,0,0,15.75,90.5,3.307,Aug,Jan,Full-time,ATRN,1.01,FALSE,3.6,46932,3.067,2.99,0.997638912,1
1061629,1/3/14,1/23/14,1/29/14,4/20/12,5/15/14,1,304904,FALSE,BA,20,-0.75,Full-time,3,FALSE,,,15.5,118.75,3.7,Jan,Aug,Full-time,HIST,1,FALSE,3.013,46787,3.142,3.34,0.998081873,1
1061629,1/29/14,5/15/14,,4/20/12,5/15/14,1,304904,TRUE,BA,106,-0.75,Full-time,15,FALSE,,0,3,121.75,3.7,Jan,Jan,Full-time,HIST,1,FALSE,3.3,46787,3.145,3.41,0.972156829,1
1061630,8/28/13,12/13/13,1/3/14,3/28/12,5/15/14,1,304911,FALSE,BS,107,-0.75,Full-time,13.5,TRUE,0,0,15.75,102.75,3,Aug,Jan,Full-time,SOC,1.01,FALSE,2.894,46268,2.904,2.99,0.993620464,1
1061631,8/28/13,12/13/13,1/3/14,11/1/11,5/15/14,1,304915,FALSE,BS,107,-0.75,Full-time,15.5,TRUE,,0,3,106.25,3.148,Aug,Jul,Full-time,PSYC,1,FALSE,3.3,46342,2.721,2.99,0.992762917,1
1061631,1/3/14,1/23/14,1/29/14,11/1/11,5/15/14,1,304915,FALSE,BS,20,-1,Full-time,3,FALSE,,,15.75,122,3.148,Jan,Aug,Full-time,PSYC,1.01,FALSE,3.483,46342,2.813,3.34,0.998081841,1
1061637,8/28/13,12/13/13,1/3/14,9/3/13,8/18/14,1,305229,FALSE,BA,107,-0.5,Full-time,16,TRUE,-1047,1000,15.75,72,3.6,Aug,Jan,Full-time,MGMT,1.01,FALSE,2.5,46805,2.731,2.99,0.99660676,1
1061639,8/28/13,12/13/13,1/29/14,3/28/12,8/19/14,1,305601,FALSE,BS,107,-0.5,Full-time,12.5,FALSE,,0,3,105,3.5,Aug,Jul,Full-time,ENVSC,1,FALSE,4,46962,2.9,3.98,0.989292382,1
1061639,1/29/14,5/15/14,5/20/14,3/28/12,8/19/14,1,305601,FALSE,BS,106,-0.75,Full-time,12,FALSE,0,0,12.75,117.75,3.5,Jan,Aug,Full-time,ENVSC,1.02,FALSE,3.128,46962,2.925,4.41,0.970601138,1
1061640,1/3/14,1/23/14,1/29/14,4/12/12,12/12/14,1,305605,FALSE,BS,20,4,Full-time,3,FALSE,,,16,118.5,3.41,Jan,Aug,Full-time,ACCT,1,FALSE,3.319,46962,2.883,4.33,0.992606527,1
1061644,8/28/13,12/13/13,1/3/14,3/27/13,5/15/14,1,305762,FALSE,BA,107,-0.75,Full-time,14.5,FALSE,,0,6,96.25,3.739,Aug,Jul,Full-time,EXFT,1,FALSE,3.5,46746,2.842,2.99,0.995393618,1
1061644,1/29/14,5/15/14,,3/27/13,5/15/14,1,305762,TRUE,BA,106,-1,Full-time,15,FALSE,,0,3,114,3.739,Jan,Jan,Full-time,EXFT,1,FALSE,4,46746,2.898,3.41,0.972156827,1
1061651,1/29/14,5/15/14,,3/29/12,5/15/14,1,306508,TRUE,BS,106,-0.75,Full-time,15,FALSE,0,0,16.25,117.75,3.5,Jan,Aug,Full-time,SPMT,1.01,FALSE,3.813,46385,3.463,3.41,0.982299382,1
1061654,1/3/14,1/23/14,1/29/14,9/1/10,12/12/14,1,307193,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,15,94.5,3.757,Jan,Aug,Full-time,MGMT,1,FALSE,3.02,47978,3.105,3.34,0.997638909,1
1061654,8/27/14,12/12/14,,9/1/10,12/12/14,1,307193,TRUE,BS,107,-0.75,Full-time,14.5,FALSE,0,0,15.75,113.25,3.757,Aug,Jan,Full-time,MGMT,1.01,FALSE,3.477,47978,3.172,3.98,0.993426656,1
1061657,1/29/14,5/15/14,,8/12/11,5/15/14,1,307594,TRUE,BS,106,-1,Full-time,18.5,FALSE,,0,3.5,131.5,3.24,Jan,Jan,Full-time,ACCT,1,FALSE,4,46392,3.337,3.41,0.982299364,1
1061662,8/28/13,12/13/13,1/29/14,3/28/12,5/15/14,1,308223,FALSE,BA,107,-6.75,Full-time,15,FALSE,2163,3086,14.75,102.75,3.674,Aug,Jan,Full-time,EDEMN,1.01,FALSE,2.738,46804,2.892,2.99,0.997638933,1
1061664,8/28/13,12/13/13,1/3/14,8/31/11,5/15/14,1,308333,FALSE,BS,107,0,Full-time,12,FALSE,614,1801,15,97.5,3.572,Aug,Jan,Full-time,PSYC,1,TRUE,3.193,46750,3.042,1.99,0.99763893,1
1061664,1/29/14,5/15/14,,8/31/11,5/15/14,1,308333,TRUE,BS,106,0,Full-time,19.5,FALSE,,1801,3,115.5,3.572,Jan,Jan,Full-time,PSYC,1,TRUE,3.3,46750,3.136,2.41,0.982299372,1
1061665,1/29/14,5/15/14,,5/2/11,5/15/14,1,308360,TRUE,BS,106,-0.75,Full-time,13,TRUE,,0,4,118.75,2.567,Jan,Jan,Full-time,SOWK,1,FALSE,4,46814,3.553,3.41,0.98229937,1
1061667,1/3/14,1/23/14,1/29/14,4/12/12,5/15/14,1,308614,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,15.25,109.75,3.153,Jan,Aug,Full-time,ENVSC,1.01,FALSE,3.633,46706,3.319,3.34,0.997638939,1
1061668,1/3/14,1/23/14,1/29/14,9/1/10,5/15/14,1,308639,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,13,121.25,2.965,Jan,Aug,Full-time,ATRN,1,FALSE,3.285,46845,2.848,3.34,0.997638933,1
1061668,1/29/14,5/15/14,,9/1/10,5/15/14,1,308639,TRUE,BS,106,-0.75,Full-time,13.5,FALSE,,6383,3,124.25,2.965,Jan,Jan,Full-time,ATRN,1,FALSE,3.3,46845,2.859,3.41,0.920180659,1
1061671,8/28/13,12/13/13,1/29/14,3/28/12,5/15/14,1,308759,FALSE,BS,107,-0.75,Full-time,15,FALSE,-5000,2500,18,98.75,3.849,Aug,Jan,Full-time,EDEMN,1,FALSE,3.883,46815,3.946,2.99,0.99660674,1
1061671,1/29/14,5/15/14,,3/28/12,5/15/14,1,308759,TRUE,BS,106,-0.75,Full-time,15,FALSE,0,2500,15,113.75,3.849,Jan,Aug,Full-time,EDEMN,1,FALSE,4,46815,3.953,3.41,0.982299382,1
1061673,5/20/14,7/1/14,,3/29/12,8/13/14,1,308925,TRUE,BS,42,-1,Part-time,4,FALSE,,,14.75,124.5,3.027,May,Jan,Full-time,EXFT,1.01,FALSE,3.028,46777,2.811,3.71,0.986408048,1
1061675,1/3/14,1/23/14,1/29/14,4/20/12,5/15/14,1,308984,FALSE,BA,20,-0.75,Full-time,3.5,FALSE,,,16.75,115.75,3.071,Jan,Aug,Full-time,MRKT,1.01,FALSE,3.521,46818,2.824,3.34,0.996816544,1
1061678,8/28/13,12/13/13,1/3/14,3/28/12,5/15/14,1,309270,FALSE,BA,107,-0.5,Full-time,15,FALSE,0,0,15.75,95.5,2.895,Aug,Jan,Full-time,EDEMN,1.01,FALSE,3.187,46816,3.051,2.99,0.99808187,1
1061679,1/29/14,5/15/14,,4/17/13,5/15/14,1,309451,TRUE,BA,106,-0.75,Full-time,18,TRUE,0,0,18.25,142.25,4,Jan,Aug,Full-time,EDEEL,1.01,FALSE,3.95,47371,3.983,3.41,0.954328185,1
1061681,1/29/14,5/15/14,8/27/14,4/19/13,5/14/15,1,309578,FALSE,BS,106,0,Full-time,14.5,FALSE,,0,3,103.5,2.423,Jan,Jan,Full-time,HIST,1,TRUE,2.3,46941,2.872,1.41,0.930375552,1
1061684,1/29/14,5/15/14,,4/2/13,,,309701,TRUE,BS,106,-0.5,Full-time,15,FALSE,0,0,16,115.5,2.772,Jan,Aug,Full-time,EDUAP,1,FALSE,3.031,46962,3.01,3.41,0.975498947,0
1061690,8/28/13,12/13/13,1/3/14,4/5/13,5/15/14,1,312357,FALSE,BA,107,-6.5,Full-time,15.5,TRUE,0,0,12,100.5,3.443,Aug,Jan,Full-time,SOC,1,FALSE,2.65,46060,2.841,2.99,0.992697,1
1061691,8/28/13,12/13/13,1/3/14,5/17/12,12/12/14,1,312461,FALSE,BS,107,5.5,Full-time,13,TRUE,,0,3,91.5,3.364,Aug,Jul,Full-time,ENVSC,1,FALSE,4,46060,2.335,2.99,0.985879704,1
1061691,8/27/14,12/12/14,,5/17/12,12/12/14,1,312461,TRUE,BS,107,8.25,Full-time,13.5,TRUE,0,0,12.5,114.75,3.364,Aug,Jan,Full-time,ENVSC,1,FALSE,2.176,46060,2.283,3.98,0.982299373,1
1061693,1/3/14,1/23/14,1/29/14,1/30/13,5/15/14,1,312731,FALSE,BA,20,2.25,Full-time,3,FALSE,,,16.25,113.25,2.77,Jan,Aug,Full-time,ENG,1.01,FALSE,2.856,46236,2.787,3.34,0.996606772,1
1061703,1/29/14,5/15/14,,9/1/10,5/15/14,1,315004,TRUE,BA,106,-0.75,Full-time,12,FALSE,,0,3,138.75,3.948,Jan,Jan,Full-time,SPAN,1,FALSE,4,45817,3.695,3.41,0.91562545,1
1061704,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,315056,FALSE,BS,107,-0.5,Full-time,17,FALSE,0,0,16.5,106.5,3.264,Aug,Jan,Full-time,ACCT,1,FALSE,3.176,45885,3.278,2.99,0.997638937,1
1061705,8/28/13,12/13/13,1/3/14,8/31/11,5/14/15,1,315657,FALSE,BS,107,-0.25,Full-time,16,FALSE,0,0,15.5,62.75,3.6,Aug,Jan,Full-time,ATRN,1,FALSE,2.671,46750,2.813,1.99,0.998081891,1
1061705,8/27/14,12/12/14,1/6/15,8/31/11,5/14/15,1,315657,FALSE,BS,107,-0.75,Full-time,12.5,FALSE,,0,4,101.75,3.6,Aug,May,Part-time,ATRN,1,FALSE,4,46750,3.01,2.99,0.996606772,1
